imagePath,labelId
Tomato___Bacterial_spot\ffbff5e5-6c0a-4005-9974-1cb6ac61b4c9___UF.GRC_BS_Lab Leaf 1108.JPG,28
Orange___Haunglongbing_(Citrus_greening)\336112e8-bf6f-44e5-b567-752fd89885be___CREC_HLB 6444.JPG,15
Orange___Haunglongbing_(Citrus_greening)\1061c33a-d3b2-4c4c-b03b-c9d37bfb9d9d___CREC_HLB 6979.JPG,15
Potato___Early_blight\6173dbe2-1379-4241-a43e-7cbad448b6cc___RS_Early.B 6993.JPG,20
Corn_(maize)___healthy\67c6930f-deba-4f88-81ac-969155f5765b___R.S_HL 8079 copy 2.jpg,10
Corn_(maize)___Common_rust_\RS_Rust 1612.JPG,8
Potato___Late_blight\ff7160f9-f8d7-4576-82b8-009bf1b63b3b___RS_LB 4974.JPG,21
Orange___Haunglongbing_(Citrus_greening)\195169d2-cbcb-40c2-88f2-2c0564c73e96___UF.Citrus_HLB_Lab 0249.JPG,15
Raspberry___healthy\c463b097-0151-4950-84bf-6ee4b834cd1a___Mary_HL 6280.JPG,23
Soybean___healthy\46d31aee-ecf5-49fa-af21-08c402906fc1___RS_HL 6030.JPG,24
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\404837ba-e7ff-4fde-933b-b9a3a0f20c98___FAM_L.Blight 4914.JPG,13
Potato___Late_blight\9032d569-294e-4b8b-a70f-ecff949e43e2___RS_LB 3998.JPG,21
Soybean___healthy\571ae3d9-0c36-4181-846c-2a670f15b5c6___RS_HL 5710 1.JPG,24
Tomato___Tomato_Yellow_Leaf_Curl_Virus\54447f20-dc92-409b-b831-6b2a2449adf9___UF.GRC_YLCV_Lab 03346.JPG,35
Peach___Bacterial_spot\55212f26-c992-4a57-9368-d8e2d065c3ab___Rut._Bact.S 3460.JPG,16
Orange___Haunglongbing_(Citrus_greening)\d9c7f954-2348-4579-8d19-9a071fd81fee___CREC_HLB 4914.JPG,15
Corn_(maize)___Common_rust_\RS_Rust 2531.JPG,8
Tomato___Bacterial_spot\92ad5b62-cec5-424b-81a6-38b6c40c0c89___GCREC_Bact.Sp 6042.JPG,28
Orange___Haunglongbing_(Citrus_greening)\dc60da43-b51d-4c00-80b1-7dfa6a01ac2e___UF.Citrus_HLB_Lab 0430.JPG,15
Blueberry___healthy\98d8a833-72c6-4c94-a88b-6f2cb1a9ebb3___RS_HL 2348.JPG,4
Tomato___Septoria_leaf_spot\3a1f89c1-9f3b-47ec-aafc-7f2ba2558d6d___Matt.S_CG 6856.JPG,32
Cherry_(including_sour)___Powdery_mildew\4bbc2747-4250-4f66-ae71-fd178771f2f3___FREC_Pwd.M 4569.JPG,5
Potato___healthy\b536ea91-c5f8-413b-87f3-a22ac3d959d1___RS_HL 1825.JPG,22
Tomato___Tomato_Yellow_Leaf_Curl_Virus\cc33fb04-3847-412e-ac78-7b65c4d6f5cb___UF.GRC_YLCV_Lab 02463.JPG,35
Strawberry___Leaf_scorch\5879315d-20ab-4f95-8a38-3459fd973d5a___RS_L.Scorch 1208.JPG,26
Orange___Haunglongbing_(Citrus_greening)\fe372cbb-8507-4fc5-a979-2a6fa4f78edd___UF.Citrus_HLB_Lab 0735.JPG,15
Tomato___Bacterial_spot\9e6a8241-00d3-474b-a664-1f67015d5187___UF.GRC_BS_Lab Leaf 0309.JPG,28
Tomato___Tomato_Yellow_Leaf_Curl_Virus\54c543f1-5d0e-4d0f-b65e-e42fec4a82b9___UF.GRC_YLCV_Lab 03112.JPG,35
Tomato___Tomato_Yellow_Leaf_Curl_Virus\9909d8c4-6515-4c65-88ae-c1357ae94a83___YLCV_GCREC 5261.JPG,35
Blueberry___healthy\7011dd38-92ba-4324-bde3-69ab0bc870da___RS_HL 2526.JPG,4
Tomato___Early_blight\bab7dc71-f5d2-4b07-a582-11a13f785b3d___RS_Erly.B 7764.JPG,29
Grape___Esca_(Black_Measles)\538977bc-395d-4358-be90-7d76627ee7bd___FAM_B.Msls 4046.JPG,12
Peach___Bacterial_spot\83dea4ce-e14a-4dbc-bdff-cec73ac45368___Rut._Bact.S 1088.JPG,16
"Pepper,_bell___Bacterial_spot\184221a3-0f0e-4acc-b5be-7b853349cd0d___JR_B.Spot 3286.JPG",18
Corn_(maize)___Northern_Leaf_Blight\33a7194b-aa45-492e-bb6e-52f4cbcbc7cc___RS_NLB 3483.JPG,9
Tomato___Leaf_Mold\0f740b31-f63b-4193-ab1a-6795c11a7f00___Crnl_L.Mold 7033.JPG,31
Tomato___Tomato_Yellow_Leaf_Curl_Virus\0911d416-d73d-4c2a-8e45-207a7ceb7c9a___YLCV_GCREC 2773.JPG,35
Corn_(maize)___Northern_Leaf_Blight\256309a9-91a3-4282-9531-0b7d20db013e___RS_NLB 4209.JPG,9
Peach___Bacterial_spot\07ae66d3-48a8-46ea-b182-47d91eed9df0___Rutg._Bact.S 2313.JPG,16
Tomato___Bacterial_spot\1e982ff7-1d2f-43e9-9c10-8735b84de1aa___GCREC_Bact.Sp 3329.JPG,28
Tomato___Spider_mites Two-spotted_spider_mite\8e9d2760-5d55-4ec6-9a38-43327038d2b2___Com.G_SpM_FL 8647.JPG,33
Tomato___Spider_mites Two-spotted_spider_mite\05d67c02-8fb8-40dd-bbbe-efdc9837dced___Com.G_SpM_FL 1598.JPG,33
Peach___Bacterial_spot\d12438d1-5dc3-4ad8-93cd-79a33e8e3aeb___Rut._Bact.S 1290.JPG,16
Grape___Esca_(Black_Measles)\f4be6f93-2077-4fda-929b-10a90307e0c9___FAM_B.Msls 1266.JPG,12
Tomato___Tomato_mosaic_virus\d82c0de0-bd22-464c-b511-1aad0a44f005___PSU_CG 2384.JPG,36
Peach___Bacterial_spot\d96b5482-f7ac-4168-871e-e5a253a440e1___Rutg._Bact.S 1462.JPG,16
Squash___Powdery_mildew\ed9bfcb2-bbf7-4acb-abf2-a8e15c808b14___MD_Powd.M 0094.JPG,25
Squash___Powdery_mildew\d801ca0d-3058-4d1d-94b7-f0d552720503___UMD_Powd.M 0194.JPG,25
Tomato___Bacterial_spot\fd7e07cc-7fdf-4203-be7c-8ff2e323e71d___GCREC_Bact.Sp 3533.JPG,28
Grape___Black_rot\926d12b2-ca2a-47c1-bf78-dab6e7826069___FAM_B.Rot 3239.JPG,11
Potato___Early_blight\dcc9e3a4-04dc-46fd-9bc9-739334aa23d9___RS_Early.B 6799.JPG,20
Strawberry___healthy\2e89b7fa-24b0-48dd-8f2e-ec9c13b93b05___RS_HL 1992.JPG,27
Tomato___Target_Spot\e463ac05-4bd5-45a2-9739-79517670017a___Com.G_TgS_FL 9991.JPG,34
Peach___Bacterial_spot\74d88bc7-f55e-4034-8bcf-65385fbcedf2___Rut._Bact.S 1074.JPG,16
Tomato___Target_Spot\160f7688-821b-4d25-a867-62d0cf492777___Com.G_TgS_FL 0808.JPG,34
Cherry_(including_sour)___Powdery_mildew\7c01393f-ad4c-4921-93bc-c13e428dd530___FREC_Pwd.M 0241.JPG,5
Tomato___healthy\c40b106b-14bf-4af2-88b5-51182169d548___RS_HL 0298.JPG,37
Squash___Powdery_mildew\08ad0458-8077-4a99-86aa-d93af3cb4d67___MD_Powd.M 0218.JPG,25
Tomato___Leaf_Mold\bc374eed-3802-4ffe-9339-47e04a74a648___Crnl_L.Mold 9181.JPG,31
Tomato___Septoria_leaf_spot\bcc93571-9b93-4943-9cee-dddc79bd4d92___Keller.St_CG 1844.JPG,32
Peach___Bacterial_spot\bb335004-d041-402d-af05-be884e67da5c___Rutg._Bact.S 2233.JPG,16
Soybean___healthy\39ec18f2-a7ec-429d-b5bf-8c8f1ddb7fef___RS_HL 5139.JPG,24
Peach___Bacterial_spot\fc95a09e-8d38-4421-8c13-232cb87acd3a___Rutg._Bact.S 1620.JPG,16
Tomato___Septoria_leaf_spot\48e9d480-1361-4d4a-96a3-bded85e7559b___Matt.S_CG 7733.JPG,32
Cherry_(including_sour)___Powdery_mildew\443ad125-b898-4421-816a-0f4a5db04d8c___FREC_Pwd.M 0539.JPG,5
"Pepper,_bell___Bacterial_spot\f7210adf-ebd1-44d7-9104-40244572d722___NREC_B.Spot 1807.JPG",18
Soybean___healthy\5e302f58-bf6d-4b15-8f6c-e1d3e92bdbec___RS_HL 7474.JPG,24
Corn_(maize)___Common_rust_\RS_Rust 2197.JPG,8
Tomato___Tomato_Yellow_Leaf_Curl_Virus\f64b7e94-181f-4741-8a22-e52271503593___UF.GRC_YLCV_Lab 02327.JPG,35
Tomato___Bacterial_spot\a1f6fda4-d03d-493d-b4f4-14098f1e2c57___UF.GRC_BS_Lab Leaf 1114.JPG,28
Soybean___healthy\99764225-0bba-477f-9137-4226c1fd4abf___RS_HL 7238.JPG,24
Tomato___Spider_mites Two-spotted_spider_mite\5112f2dc-2115-47f7-9f08-45e8bf55416f___Com.G_SpM_FL 8457.JPG,33
Peach___Bacterial_spot\601f06e1-8fdf-40a3-b15a-24e4157a5798___Rutg._Bact.S 2349.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\a91fc233-a21f-4d6f-9e23-2541b49db7d2___UF.GRC_YLCV_Lab 03396.JPG,35
Strawberry___Leaf_scorch\db0567df-5005-4064-93c2-49d5485a9f86___RS_L.Scorch 1093.JPG,26
Grape___Black_rot\1a1ba048-3ecb-4ad3-9ccf-87ee96b9a75e___FAM_B.Rot 3628.JPG,11
Orange___Haunglongbing_(Citrus_greening)\75dc2d90-796c-4b58-b8aa-2317a852bb75___CREC_HLB 4152.JPG,15
Soybean___healthy\3605cdb5-8b64-4774-8afb-ac7baa348efc___RS_HL 6643.JPG,24
Tomato___healthy\d75ed8c7-610e-4abd-8a3a-a08993a92df3___GH_HL Leaf 323.2.JPG,37
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\d89730d3-6156-47c4-9484-9dfc2284331b___FAM_L.Blight 3773.JPG,13
Apple___healthy\3fdbd8fe-f026-4fef-b02d-b451fb60cb86___RS_HL 7353.JPG,3
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\ba462265-a5c8-4fa8-abb4-24054691eb16___RS_GLSp 3809.JPG,7
Grape___Esca_(Black_Measles)\ea4041b5-ba1e-4bba-9120-f880f1534cb6___FAM_B.Msls 4008.JPG,12
Apple___healthy\ba0769ee-18a8-4250-b5c3-d7cfbb1ea0ac___RS_HL 6205.JPG,3
Blueberry___healthy\011405e4-a92a-44b6-9f04-10fec28d93f5___RS_HL 2311.JPG,4
Tomato___Tomato_Yellow_Leaf_Curl_Virus\bcd5e29a-60ab-4885-bdda-d56ae1cdfd65___YLCV_NREC 2226.JPG,35
Orange___Haunglongbing_(Citrus_greening)\dafb2e57-90e4-48a8-8c0a-edc6ed565624___CREC_HLB 4138.JPG,15
Soybean___healthy\f70f3e77-ef67-4c7e-b302-8aa30316196f___RS_HL 3086.JPG,24
Tomato___healthy\46ff56ce-bf5d-48b9-89d8-d096a288f62b___RS_HL 9630.JPG,37
Orange___Haunglongbing_(Citrus_greening)\9a64f993-ecb1-4f0f-8b91-59a9324e43ee___CREC_HLB 4005.JPG,15
Corn_(maize)___Common_rust_\RS_Rust 2730.JPG,8
Peach___Bacterial_spot\0e272a6e-9a6f-49d7-a599-4a60ac4bdb74___Rut._Bact.S 1548.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\d2c25192-7916-46a4-a631-55f5b45bb937___YLCV_NREC 2424.JPG,35
Tomato___Tomato_Yellow_Leaf_Curl_Virus\1abc55a0-dda5-462a-87ed-b87c0544d647___YLCV_GCREC 5238.JPG,35
Tomato___Septoria_leaf_spot\94fec6ad-4519-4eea-91d5-e155f5b6f366___Matt.S_CG 6025.JPG,32
Peach___Bacterial_spot\9cafcea1-a6ac-42dd-94e9-5fe4b200e56c___Rut._Bact.S 0747.JPG,16
Soybean___healthy\836b630f-b827-4037-88a3-21c48d39f6e4___RS_HL 6115.JPG,24
Strawberry___Leaf_scorch\2f85af8e-0d83-4557-93a0-edfa85db9753___RS_L.Scorch 1439.JPG,26
Tomato___Tomato_Yellow_Leaf_Curl_Virus\6a557432-47b7-4d2a-aa54-818d8da444c1___YLCV_GCREC 5533.JPG,35
Tomato___Tomato_Yellow_Leaf_Curl_Virus\86b41dc9-deac-46d3-af8a-732b553d4e32___UF.GRC_YLCV_Lab 01814.JPG,35
Tomato___Septoria_leaf_spot\f97d12f1-f757-4b67-b19c-15c303c215c0___Keller.St_CG 1923.JPG,32
Apple___Black_rot\f4f0b458-01c4-48ad-a600-fe3e7fb47b36___JR_FrgE.S 8730.JPG,1
Orange___Haunglongbing_(Citrus_greening)\0763a2fa-9625-4789-ab00-626e5d41db55___UF.Citrus_HLB_Lab 0813.JPG,15
Apple___healthy\62c6270f-9667-492e-be5b-ee599927718a___RS_HL 7671.JPG,3
Tomato___Bacterial_spot\46638af1-9027-42c5-a5c0-03d6b684f975___UF.GRC_BS_Lab Leaf 0217.JPG,28
Blueberry___healthy\848a4cfa-d7e9-44cf-a380-037c93e14565___RS_HL 4990.JPG,4
Tomato___Bacterial_spot\8c3a26fe-2c28-4f55-9a5b-3d8b2be54502___GCREC_Bact.Sp 3682.JPG,28
Soybean___healthy\25a684fd-f214-4d89-b5fc-cb9515a27160___RS_HL 5351.JPG,24
"Pepper,_bell___Bacterial_spot\97b1492e-13ef-44f3-aa9d-de01444499db___JR_B.Spot 3219.JPG",18
Tomato___Early_blight\18ec9a60-a4e3-4dd7-805f-fe9eaf526c2f___RS_Erly.B 8405.JPG,29
Grape___healthy\6f1cda60-ba09-4c3e-a54a-3f08cfd15d1e___Mt.N.V_HL 8975.JPG,14
Tomato___Septoria_leaf_spot\144f0195-69a2-4bdb-aebb-70f62b2bcff4___Matt.S_CG 7547.JPG,32
Grape___Esca_(Black_Measles)\fd008387-18f9-4731-a60f-38fc8790d58c___FAM_B.Msls 4208.JPG,12
Corn_(maize)___Northern_Leaf_Blight\6f129430-750d-4d02-b509-1ec760ae8aaa___RS_NLB 3486 copy.jpg,9
Tomato___Tomato_Yellow_Leaf_Curl_Virus\0b117366-e274-4379-a660-d0affe75c975___UF.GRC_YLCV_Lab 02904.JPG,35
Tomato___Septoria_leaf_spot\029c0186-56f1-41de-bb6b-3743bdfb10ee___JR_Sept.L.S 8562.JPG,32
Tomato___Tomato_Yellow_Leaf_Curl_Virus\0383249b-008c-4e0b-b8ee-7eae08be99d3___YLCV_GCREC 2722.JPG,35
"Pepper,_bell___Bacterial_spot\b48a8fc2-be1c-4116-9336-7335a341c512___JR_B.Spot 9020.JPG",18
Orange___Haunglongbing_(Citrus_greening)\d986cdcb-b078-4185-87d7-189d9904b106___CREC_HLB 4966.JPG,15
Raspberry___healthy\85a36b6e-2a95-42de-8caa-4f985cd60e13___Mary_HL 9152.JPG,23
Tomato___Tomato_Yellow_Leaf_Curl_Virus\b8d2f745-4883-4ab9-baf6-1638c2b7a4f5___UF.GRC_YLCV_Lab 03258.JPG,35
Strawberry___healthy\58265359-4fa0-458c-9c5f-5774d94b3088___RS_HL 1737.JPG,27
Corn_(maize)___Northern_Leaf_Blight\d334d37f-a75c-47d9-ad48-3d37c32ea3c9___RS_NLB 3582.JPG,9
Tomato___Septoria_leaf_spot\19352c8e-cfc9-4980-86a7-4c067390770a___Matt.S_CG 1107.JPG,32
Orange___Haunglongbing_(Citrus_greening)\d5b47c22-f72a-478a-9186-fde63cde3541___CREC_HLB 4485.JPG,15
Tomato___Tomato_Yellow_Leaf_Curl_Virus\60771ea8-e60e-407b-98cc-885e6c7e78b5___YLCV_NREC 2778.JPG,35
Tomato___Spider_mites Two-spotted_spider_mite\5fc25157-2201-4a95-a8dc-3ea633ac3509___Com.G_SpM_FL 8729.JPG,33
Orange___Haunglongbing_(Citrus_greening)\d5ece7d1-9725-461a-9437-6dd336749c09___UF.Citrus_HLB_Lab 0931.JPG,15
Soybean___healthy\47100d00-3f93-4b8a-9d8f-efebda2f18b4___RS_HL 4475.JPG,24
Soybean___healthy\86349a4a-aae5-464a-99bf-4f8bb5fb7e96___RS_HL 5582 1.JPG,24
Soybean___healthy\1310b52d-aa64-4d6c-adf6-407b14fa6ec8___RS_HL 4322.JPG,24
Tomato___healthy\5104e988-bef6-45fe-9677-095a045239ad___GH_HL Leaf 449.JPG,37
Tomato___Early_blight\2792287f-aa8e-4c03-aabe-479e75cdc0f8___RS_Erly.B 9584.JPG,29
Tomato___Bacterial_spot\083959e5-833b-4c10-9215-0b0aca81c8ca___UF.GRC_BS_Lab Leaf 0297.JPG,28
Grape___Black_rot\b055115b-4eb8-4126-9db9-94d48b97fa30___FAM_B.Rot 3620.JPG,11
Tomato___Bacterial_spot\fb636130-5e9f-4a7b-b6f6-590e0808bfe6___UF.GRC_BS_Lab Leaf 0890.JPG,28
Potato___Early_blight\0ad3ba53-f01b-403b-a99d-5991eed85045___RS_Early.B 7600.JPG,20
Soybean___healthy\7c1217de-c9b1-42f5-8161-1b9ac357face___RS_HL 3813.JPG,24
"Pepper,_bell___Bacterial_spot\4307f7a4-e666-40ee-a2b5-ff9c4e3e70e1___JR_B.Spot 3109.JPG",18
Potato___Late_blight\8b0ef54c-6d28-47bb-a657-287afbb8a620___RS_LB 3298.JPG,21
Squash___Powdery_mildew\d33ab127-1a0c-4526-aef6-9526a6885642___MD_Powd.M 0890.JPG,25
Soybean___healthy\74bffb5c-8136-43e6-b6a2-77ba128414d6___RS_HL 3342.JPG,24
Tomato___Bacterial_spot\b74c5fcf-390e-4fd1-abfc-a78f5c36c631___GCREC_Bact.Sp 3504.JPG,28
Peach___Bacterial_spot\0770174b-af10-46dd-9dab-15e85e637584___Rutg._Bact.S 1408.JPG,16
Tomato___Late_blight\d9459215-359a-48d1-babe-be3b7b11cd9d___GHLB Leaf 2 Day 12.JPG,30
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\a72ddc89-60b4-4df8-a304-4e242c048075___FAM_L.Blight 1608.JPG,13
Apple___Cedar_apple_rust\fcfc7057-7de6-466b-9f7e-9b767deaf266___FREC_C.Rust 3807.JPG,2
Orange___Haunglongbing_(Citrus_greening)\9ac459a8-ce97-4ae2-b630-44ae6e608972___UF.Citrus_HLB_Lab 1188.JPG,15
Grape___Esca_(Black_Measles)\f5e92056-b995-43f0-b33b-5166dc6cf967___FAM_B.Msls 0897.JPG,12
Potato___Early_blight\12f7b8bd-7aab-48de-ba2e-d2562408542f___RS_Early.B 7386.JPG,20
Soybean___healthy\7a86c74a-4efb-4e40-a465-3937ea2315e2___RS_HL 6990.JPG,24
Tomato___Tomato_Yellow_Leaf_Curl_Virus\6b13dcc6-31de-44e4-a6a6-31719f6d918d___UF.GRC_YLCV_Lab 03256.JPG,35
Corn_(maize)___healthy\201141a7-69a3-40b2-90fd-da538cf10ffa___R.S_HL 7908 copy.jpg,10
Apple___healthy\f1953fa5-9c15-40a5-b9cd-43341f14dc4d___RS_HL 6115.JPG,3
Soybean___healthy\70633bf2-fb4e-4873-a6c5-c7d6e61d0f48___RS_HL 3369.JPG,24
Soybean___healthy\a09bf218-d2a9-4a9d-9264-020a8417d0bc___RS_HL 4332.JPG,24
Tomato___Bacterial_spot\b9d57ea9-6651-4a64-a6ec-6551ac190d5c___GCREC_Bact.Sp 3078.JPG,28
"Pepper,_bell___Bacterial_spot\78cbd7cf-98fb-41f1-ae32-6655c02fa49c___JR_B.Spot 3292.JPG",18
Tomato___Early_blight\422802e1-cee5-43b7-b735-7f90b5e5d4e2___RS_Erly.B 7349.JPG,29
Squash___Powdery_mildew\31860c62-1764-47e7-a935-10744b16839e___MD_Powd.M 9906.JPG,25
Soybean___healthy\624a6b77-8c92-4c81-8634-aaac3e78d0ca___RS_HL 6082.JPG,24
Soybean___healthy\7bff22d8-d436-4242-af15-01569815e71e___RS_HL 7432.JPG,24
Strawberry___healthy\f23cfb59-4e9d-43b0-820a-99d9cc624c04___RS_HL 4618.JPG,27
Blueberry___healthy\bdc582e0-41b2-4c7e-9c39-58fd053c115b___RS_HL 5496.JPG,4
Tomato___Leaf_Mold\4d65825b-367d-4f8e-aa17-c19ee1e631e1___Crnl_L.Mold 6954.JPG,31
Orange___Haunglongbing_(Citrus_greening)\f4237b29-cc98-4d8e-9307-fc0d66fd316a___UF.Citrus_HLB_Lab 0926.JPG,15
"Pepper,_bell___healthy\5ff1097d-5e9e-40bc-8987-ccf15d465d77___JR_HL 8081.JPG",19
Tomato___Tomato_Yellow_Leaf_Curl_Virus\2ce6e1ab-1743-44f9-b3c2-d70304eb9366___YLCV_GCREC 5255.JPG,35
Tomato___Septoria_leaf_spot\3dd32fea-62e8-4ae9-b307-5513e845b519___JR_Sept.L.S 2663.JPG,32
Apple___Apple_scab\550b0aab-e777-4942-a186-fc910e0fa89b___FREC_Scab 3253.JPG,0
Tomato___Tomato_Yellow_Leaf_Curl_Virus\0ec3e86a-8c2a-4f66-9c29-ee995dc88a7e___UF.GRC_YLCV_Lab 02980.JPG,35
Squash___Powdery_mildew\63cf9e86-0658-48f5-98dd-d996b80b410c___MD_Powd.M 0647.JPG,25
Tomato___Late_blight\9f28c915-c41b-41d7-a9d4-f3620cd9360f___GHLB2 Leaf 8728.JPG,30
Soybean___healthy\818f1327-c7b8-413e-a4b5-b2dcc0091dfd___RS_HL 5129.JPG,24
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\94dbcd4e-5fc8-47d6-a944-dc0cc7c6ead5___RS_GLSp 4638 copy.jpg,7
Potato___Early_blight\34b0f33c-be8b-4338-9334-5418a5f84f28___RS_Early.B 7532.JPG,20
Strawberry___healthy\a654fbca-ecfd-405e-89d0-a7e5c97926ab___RS_HL 4365.JPG,27
Orange___Haunglongbing_(Citrus_greening)\9f005bf0-8abb-4f99-a23f-aa3933b31e2d___CREC_HLB 6767.JPG,15
Apple___healthy\8159ee63-0c79-4987-8d1d-42471d4e8b90___RS_HL 7508.JPG,3
Orange___Haunglongbing_(Citrus_greening)\a0dfa669-3127-467c-aef6-1f7d2a99d2d9___CREC_HLB 7407.JPG,15
Orange___Haunglongbing_(Citrus_greening)\80ae999f-9cf9-4711-aea2-1ef38061c590___UF.Citrus_HLB_Lab 1248.JPG,15
Corn_(maize)___Common_rust_\RS_Rust 1645.JPG,8
Apple___healthy\ebfb312e-5c9c-40ed-a193-955439232491___RS_HL 7512.JPG,3
Apple___healthy\dab82d8b-05d6-4f3c-8ab7-666b6cc46d72___RS_HL 7874.JPG,3
Tomato___Tomato_Yellow_Leaf_Curl_Virus\7c3ed900-34c4-46da-af1e-98eaf6a4a628___UF.GRC_YLCV_Lab 02171.JPG,35
Grape___Esca_(Black_Measles)\4f78bc8a-51e5-4c55-8fc3-006e73cd7832___FAM_B.Msls 3859.JPG,12
Soybean___healthy\7bda9cfd-61be-466e-b38f-f0d52f1658ad___RS_HL 6034.JPG,24
Tomato___Early_blight\93296d31-4bc2-4998-adce-ec243e940152___RS_Erly.B 7410.JPG,29
Tomato___Leaf_Mold\8955f58d-9250-4070-9a6e-ebac0f4e473c___Crnl_L.Mold 9037.JPG,31
Cherry_(including_sour)___Powdery_mildew\5932814d-63f8-4dc4-b7e3-6b8d17d7a2e2___FREC_Pwd.M 5117.JPG,5
Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG,3
Orange___Haunglongbing_(Citrus_greening)\59ec893e-7ed0-4e48-a0fb-72304f8bb97b___UF.Citrus_HLB_Lab 0656.JPG,15
Tomato___Early_blight\75128610-8633-4000-8f74-17b6cff222d7___RS_Erly.B 6341.JPG,29
Soybean___healthy\18496f91-1fd7-46df-a57b-395e15d1b458___RS_HL 3514.JPG,24
Tomato___Target_Spot\c696d345-948b-4d5e-8185-13ec8c2b42fa___Com.G_TgS_FL 1037.JPG,34
"Pepper,_bell___Bacterial_spot\b88f7b81-a3d2-4813-bb76-f583bdac2762___NREC_B.Spot 9223.JPG",18
Tomato___Septoria_leaf_spot\94290034-9eeb-42ac-ae71-a34a31de918a___Matt.S_CG 7502.JPG,32
Strawberry___healthy\e5c27a76-cadf-4595-927f-c9a097a06587___RS_HL 1950.JPG,27
Peach___Bacterial_spot\1d73d58f-c8a0-45e3-9b18-e95fcffc6033___Rutg._Bact.S 1135.JPG,16
Grape___Black_rot\03423777-68b9-430e-9787-fbd776740881___FAM_B.Rot 0346.JPG,11
Tomato___Bacterial_spot\acbc36cd-9c39-419b-95da-7858806a063a___GCREC_Bact.Sp 3811.JPG,28
Potato___Late_blight\96a70433-9204-4a41-acad-d39932559068___RS_LB 3200.JPG,21
Tomato___Tomato_Yellow_Leaf_Curl_Virus\82f44568-3abe-4aa0-a085-a29189d92f54___UF.GRC_YLCV_Lab 02127.JPG,35
Tomato___Spider_mites Two-spotted_spider_mite\174d0b38-319e-465d-bdaa-4e32693d0e91___Com.G_SpM_FL 1221.JPG,33
Orange___Haunglongbing_(Citrus_greening)\d11cf0a2-4443-432a-b275-0fdd0fa756d7___CREC_HLB 7359.JPG,15
Peach___Bacterial_spot\b5a0a901-c085-4c41-9453-cba05fc7c166___Rutg._Bact.S 1998.JPG,16
Squash___Powdery_mildew\c1dfada5-f855-4211-9481-6162ed3e53d7___UMD_Powd.M 0012.JPG,25
Grape___Esca_(Black_Measles)\10306b6a-6de5-4fcf-acb4-aad5e37ece3d___FAM_B.Msls 3918.JPG,12
Corn_(maize)___Common_rust_\RS_Rust 1749.JPG,8
"Pepper,_bell___healthy\433c68d1-9786-48a5-94a2-7dcfea91c5b6___JR_HL 8159.JPG",19
Tomato___Bacterial_spot\4ee0ffd9-54fa-41d8-bbde-2a3e4fde35bb___UF.GRC_BS_Lab Leaf 9024.JPG,28
Soybean___healthy\429c182d-1029-4688-9d3d-cb9e2472f85f___RS_HL 7076.JPG,24
Corn_(maize)___Common_rust_\RS_Rust 1883.JPG,8
Tomato___Bacterial_spot\9c25e7f8-d28f-4884-b1e4-293584fca4cb___GCREC_Bact.Sp 6199.JPG,28
Tomato___healthy\6d6f479a-d165-46b3-95d8-43c4778c23f9___GH_HL Leaf 205.1.JPG,37
Potato___Late_blight\e6d7f5aa-d176-4e43-9e0c-afc2901442f6___RS_LB 3066.JPG,21
Tomato___Late_blight\e0d19a18-0c58-4424-a433-bb50ed57cf8e___RS_Late.B 5159.JPG,30
Potato___Late_blight\1e69b122-3920-4c4a-bfff-a18f3d6c3f89___RS_LB 4766.JPG,21
Grape___healthy\2dd116dc-661a-45dd-9c22-8729914ac0dd___Mt.N.V_HL 6047.JPG,14
Orange___Haunglongbing_(Citrus_greening)\60226720-09ef-4a8b-bd66-a6f4647e325b___CREC_HLB 7248.JPG,15
Tomato___Late_blight\e927308b-cd4a-4ff5-9654-218a6030e4a1___GHLB2 Leaf 8725.JPG,30
Tomato___Tomato_Yellow_Leaf_Curl_Virus\e2370913-7b55-4348-bd70-9a9542f6cada___UF.GRC_YLCV_Lab 02565.JPG,35
Orange___Haunglongbing_(Citrus_greening)\d178534a-6c51-4c95-9b7f-6360b78c517f___CREC_HLB 7481.JPG,15
Strawberry___Leaf_scorch\89101976-5351-4b16-a471-19f2161f1e33___RS_L.Scorch 1222.JPG,26
Apple___Apple_scab\5c0af4dd-f185-4fc9-ae2c-a697a235d660___FREC_Scab 2955.JPG,0
Tomato___Target_Spot\7b6e537a-75bf-4ea0-b89a-088730d7c633___Com.G_TgS_FL 1112.JPG,34
Soybean___healthy\5c30906a-78f8-4b20-95c5-8cd67b1f9227___RS_HL 6100.JPG,24
Apple___Black_rot\538ae10f-3137-4050-86f1-7439bc80e364___JR_FrgE.S 2766.JPG,1
Strawberry___Leaf_scorch\5e4669c3-c980-4fb7-84ee-c2b92f55ac3d___RS_L.Scorch 1178.JPG,26
Squash___Powdery_mildew\c3933a29-ed87-4fd2-8c40-d8499a07bbb4___MD_Powd.M 0883.JPG,25
